,url,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_underscore,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_space,nb_www,nb_com,nb_tilde,url_length,length_hostname,ratio_digits_url,ratio_digits_host,web_traffic,ip_present,prefix_suffix,https_token,domain_age,dns_record,tiny_url,redirection,url_depth,protocol,protocol_count,special_char,status
637,http://www.trjq1956.com/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,6,1,0,2,1,0,0,0,14,0,3,0,1,0,0,1,1,0,114,16,0.05263,0.25,0,0,0,0,0,0,0,1,1,1,3,6,phishing
638,https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FtyldtK61h9Y996Ll+%E4%BA%9C%E7%B4%B0%E4%BA%9C%E7%B3%BB%E7%B4%A0%E4%BA%BA%E3%83%8F%E3%83%A1%E6%92%AE%E3%82%8A+%23ero+%23douga+%23agesage,2,1,0,1,0,0,0,62,3,0,1,0,0,0,0,1,0,0,272,11,0.27206,0.0,39,1,0,1,7981,1,0,0,1,0,2,2,legitimate
639,http://metro.co.uk/2015/04/03/as-pete-bennett-makes-jeremy-kyle-show-appearance-where-are-the-big-brother-winners-now-5134034/,2,15,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,126,11,0.11905,0.0,4264,1,0,0,0,1,0,0,4,1,1,0,legitimate
640,http://thenextweb.com/insider/2014/10/29/unbabel-integrates-mailchimp-offer-translation-service-promotional-emails/gtm.js/gtm.js,3,7,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,128,14,0.0625,0.0,7200,1,0,0,0,1,0,0,7,1,1,0,legitimate
641,http://us.battle.net.login.en.iiweb.asia/,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,41,33,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,phishing
642,http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2107300000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_07&ctype=B,3,1,0,1,4,0,4,0,4,0,1,0,0,0,0,1,0,0,123,15,0.22764,0.0,201,1,0,0,0,1,0,0,2,1,1,14,legitimate
643,http://huaruisolar.com.cn/js/?http://us.battle.net/login/en/?ref=http%3A%2F%2Ftcgbsruus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,6,1,0,2,1,0,0,6,9,0,2,0,1,0,0,1,0,0,131,18,0.06107,0.0,0,1,0,0,0,1,0,1,1,1,3,6,phishing
644,http://graphicriver.net/category/presentation-templates/powerpoint-templates/creative,1,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,85,16,0.0,0.0,2983,1,0,0,0,1,0,0,4,1,1,0,legitimate
645,http://thenextweb.com/creativity/2014/08/03/4-things-recruiters-look-design-portfolio/gtm.start/gtm.js,3,5,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,102,14,0.08824,0.0,7200,1,0,0,0,1,0,0,7,1,1,0,legitimate
646,http://www.serviceclient-assistance-id.pahadika-tc.com/update-your-information/cabeb2513112278d0de1c14dab92ac7b/,3,5,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,112,47,0.15179,0.0,0,0,1,0,0,0,0,0,2,1,1,0,phishing
647,http://allegro.pl/explicit-content-warning.php?go_to=ShowItem2.php%3Fitem%3D5168896695,3,2,0,1,0,0,1,2,3,0,1,0,0,0,0,0,0,0,86,10,0.15116,0.0,361,1,0,0,0,1,0,0,1,1,1,3,legitimate
648,http://udn.com/news/story/7482/858498-%E3%80%8C%E6%B2%99%E8%A5%BF%E7%B1%B3%E3%80%8D%E7%94%B1%E6%B7%BA%E5%B1%A4%E6%83%85%E8%89%B2-%E7%9C%8B%E9%8A%80%E5%B9%95%E8%A3%A1%E5%A4%96%E5%A4%9A%E5%85%83%E7%9A%84%E6%84%9B,1,2,0,0,0,0,0,57,6,0,1,0,0,0,0,1,0,0,210,7,0.37619,0.0,483,1,0,0,0,1,0,0,4,1,1,0,legitimate
649,http://www.lifestylewellnessnetwork.com/core/6357/d985e0e8ee0a86b190d7d9435f9995d1/,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,83,32,0.3012,0.0,0,1,0,0,4738,1,0,0,3,1,1,0,phishing
650,http://drive-google-com.fanalav.com/db0ae02f123418bcc936e192a5581c2e/,2,2,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,69,28,0.28986,0.0,0,1,1,0,0,1,0,0,1,1,1,0,phishing
651,http://hubpages.com/hub/Generate-Short-Story-Ideas-with-this-Powerful-Creative-Writing-Exercise,1,9,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,95,12,0.0,0.0,2119,1,0,0,0,1,0,0,2,1,1,0,legitimate
652,http://www.pioneerpostcards.ca/ujuma/usaa/home.php,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,50,23,0.0,0.0,0,1,0,0,0,1,0,0,3,1,1,0,phishing
653,http://paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/4a1bd3b5bace2de18575661d0c3842c4/,7,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,153,65,0.34641,0.27692,7341873,0,0,0,0,1,0,0,4,1,1,0,phishing
654,http://nairobihost.com/images/pagenew/trader.htm,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,48,15,0.0,0.0,0,1,0,0,0,1,1,0,3,1,1,0,phishing
655,http://distractify.com/post/related/id/5538f5364a0c4b4b7bc842bb/skip/10/limit/10/back/0,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,0,0,87,15,0.22989,0.0,7213,1,0,0,3224,1,0,0,10,1,1,0,legitimate
656,http://censor.net.ua/tag/2004/%D0%BE%D0%BA%D0%BA%D1%83%D0%BF%D0%B0%D1%86%D0%B8%D1%8F,2,0,0,0,0,0,0,18,5,0,1,0,0,0,0,0,0,0,84,13,0.2381,0.0,689033,1,0,0,0,1,0,0,3,1,1,0,legitimate
657,http://eng.valenki.by/images/stories/remax/index.htm,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,52,14,0.0,0.0,8840827,1,0,0,0,1,0,0,4,1,1,0,phishing
658,https://spreadsheets.google.com/spreadsheet/viewform?formkey=dEFYcy1FWEk0S1lET05qcXEyUkVRaVE6MQ,2,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,95,23,0.06316,0.0,1,1,0,1,8839,1,0,0,2,0,1,2,phishing
659,http://allegro.pl/sporty-towarzyskie-i-rekreacja-13408?ref=simplified-category-tree,1,6,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,83,10,0.06024,0.0,361,1,0,0,0,1,0,0,1,1,1,2,legitimate
660,http://tobogo.net/cdsb/board.php?board=funnyvideo&bm=view&no=11590&category=&auth=&page=1&search=&keyword=&recom=,2,0,0,1,8,0,0,0,4,0,1,0,0,0,0,0,0,0,113,10,0.0531,0.0,0,1,0,0,1574,1,0,0,2,1,1,18,legitimate
661,http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2101000000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_01&ctype=B,3,1,0,1,4,0,4,0,4,0,1,0,0,0,0,1,0,0,123,15,0.22764,0.0,201,1,0,0,0,1,0,0,2,1,1,14,legitimate
662,http://www.ladronkafest.cz/media/system/swf/esc0/authUID.html,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,61,19,0.01639,0.0,0,1,0,0,0,1,0,0,5,1,1,0,phishing
663,http://www.korskyrkanorebro.se/alinew/inq.html,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,46,23,0.0,0.0,0,1,0,0,0,1,0,0,2,1,1,0,phishing
664,http://olx.ua/uk/list/q-%D0%BA%D1%80%D0%BE%D1%81%D1%81%D0%BE%D0%B2%D0%BA%D0%B8/gtm.start,2,1,0,0,0,0,0,18,6,0,1,0,0,0,0,0,0,0,88,6,0.19318,0.0,914,1,0,0,3195,1,0,0,4,1,1,0,legitimate
665,http://par.co.ua/modules/mod_footer/view.catalogue.htm,4,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,54,9,0.0,0.0,0,1,0,0,0,1,0,0,3,1,1,1,phishing
666,http://emgn.com/entertainment/13-of-our-favourite-celebrities-as-disney-characters/,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,83,8,0.0241,0.0,0,0,0,0,6369,1,0,0,2,1,1,0,legitimate
667,http://persianblog.ir/tags/309276/%d9%85%d8%b0%d8%a7%da%a9%d8%b1%d8%a7%d8%aa_%d9%87%d8%b3%d8%aa%d9%87_%d8%a7%db%8c/,1,0,0,0,0,0,2,26,6,0,1,0,0,0,0,0,0,0,115,14,0.26957,0.0,224265,1,0,0,0,1,0,0,3,1,1,2,legitimate
668,http://bestblackhatforum.com/Thread-IG-Booster-Best-Instagram-Bot-2015-Multithreading-Proxy-Support-and-much-more?page=2,1,12,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,120,21,0.04167,0.0,14961,1,0,0,3880,1,0,0,1,1,1,2,legitimate
669,http://www.mastilycompania.com.co/hhhh/Hotmail.html,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,51,26,0.0,0.0,0,0,0,0,0,1,0,0,2,1,1,0,phishing
670,http://fazenda.gov.br/divulgacao/agenda/2014/marco/d.a.s.-5-agenda/?searchterm=agenda,5,2,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,85,14,0.05882,0.0,1530,0,0,0,9588,1,0,0,5,1,1,2,legitimate
671,http://pitchfork.com/news/54903-drake-caught-lint-rolling-pants-courtside-at-raptorsnets-playoff-game/,1,10,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,102,13,0.04902,0.0,3140,1,0,0,9542,1,0,0,2,1,1,0,legitimate
672,https://eksisozluk.com/brosur-dagitanlari-gormezden-gelmek--3123434?focusto=51293995,1,5,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,84,14,0.17857,0.0,917,1,0,1,7442,1,0,0,1,0,1,2,legitimate
673,http://www.kingsportclub.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,6,1,0,2,1,0,0,0,10,0,1,0,0,0,0,1,1,0,97,21,0.02062,0.0,0,1,0,0,1104,1,0,0,1,1,1,5,phishing
674,http://pastehtml.com/view/b7ick4lui.html,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,40,13,0.05,0.0,1585374,1,0,0,0,1,0,0,2,1,1,0,phishing
675,http://www.webtrafficturbo.com/Dropbox2/caption/Dropbox/,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,56,23,0.01786,0.0,0,1,0,0,0,1,0,0,3,1,1,0,phishing
676,http://castillatelecom.com/yahoolink5/yahoofinal/yahoo/,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,55,19,0.01818,0.0,0,0,0,0,0,0,0,0,3,1,1,0,phishing
677,https://ahrefs.com/content-explorer/overview/v3/table/all/all/200/publish_time_desc,1,1,0,0,0,0,2,0,10,0,1,0,0,0,0,1,0,0,83,10,0.04819,0.0,1066,1,0,1,0,1,0,0,8,0,1,2,legitimate
678,http://pastehtml.com/view/bg4d1z4vi.html,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,40,13,0.075,0.0,1585374,1,0,0,0,1,0,0,2,1,1,0,phishing
679,http://paypal.com.us.login.cgi-bin.dispatch.confirmed.webscr.account64x28423x224j5m56403o2djvreppv28423x224i5j54x22h5d2r8.thayamkulangarakuries.com/ccount64x28423x224j5/confirmed%3fa6=ideworkgroupg_5df24j5m56/,10,1,0,0,0,0,1,1,5,0,1,0,0,0,0,2,0,0,209,140,0.2488,0.23571,0,0,1,0,4490,1,0,0,2,1,1,2,phishing
680,http://pastehtml.com/view/bbkrikizg.html,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,40,13,0.0,0.0,1585374,1,0,0,0,1,0,0,2,1,1,0,phishing
681,http://extratorrent.cc/torrent_download/4189643/The.Great.Chelsea.Garden.Challenge.S01E01.PDTV.x264-JIVE.mp4+%5Bimass%5D.torrent,10,1,0,0,0,0,1,2,5,0,1,0,0,0,0,0,0,0,128,15,0.13281,0.0,288736,1,0,0,0,1,0,0,3,1,1,1,legitimate
682,http://publish.comcast.net/dpath/Bp-mjcDe8YDpP7U9w9tEGn433Zt0tIPA0YS4Fdo0yO_4Nw3c9-vWpfENipSAcu0zOp80mMubvmxcgnVL1OrV9o7n10XH7LXQl8ZYecewRILKQPE34G64JOgUUSPOxTic/,2,2,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,162,19,0.17284,0.0,6364,1,0,0,8829,1,0,0,2,1,1,1,phishing
683,http://dantri.com.vn/xa-hoi/nguyen-tong-bi-thu-le-kha-phieu-yeu-cau-lam-tiep-vu-ong-truyen-1001160.htm,3,15,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,102,13,0.06863,0.0,2595,1,0,0,0,1,0,0,2,1,1,0,legitimate
684,http://www.bimabn.com/1-configurazione-supporto-apple.store-contatta/c/Apple-id/1b4e6443933141e9df02cafd4b483669/,3,5,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,0,113,14,0.20354,0.0,0,0,0,0,0,0,0,0,4,1,1,0,phishing
685,http://extratorrent.cc/torrent/4189658/Romantic+Aggression+-+2+%2AxXx%2A+DVDRip+x264+-+%28iPMaN%29.html,2,2,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,103,15,0.16505,0.0,288736,1,0,0,0,1,0,0,3,1,1,0,legitimate
686,http://www.buscainoimoveis.com.br/re_images/moi/,3,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,1,0,48,26,0.0,0.0,0,1,0,0,5659,1,0,0,2,1,1,1,phishing
687,http://dealnews.com/features/The-Best-and-Worst-Things-to-Buy-in-July-2012/dealnews/json,1,9,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,88,12,0.04545,0.0,8725,1,0,0,0,1,0,0,4,1,1,0,legitimate
688,http://us.battle.net.ok.qqweb.asia/login/en/login.html?app=wam&amp;ref=https:battle.net/account/&amp;eor=0&amp;app=bam,7,0,0,1,3,0,0,0,7,0,2,0,3,0,0,0,0,0,118,27,0.00847,0.0,0,0,0,0,0,1,0,0,3,1,2,11,phishing
689,http://paypal.com.us-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d95x.bonsport.cl/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f255/,6,4,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,186,114,0.42473,0.34211,0,0,1,0,0,1,0,0,1,1,1,0,phishing
690,http://wellnessandhealth.co.za/spins/lib/secure.wellsfargo.com/secure.wellsfargo.com/index.htmsignonlobconshxxp:/67.225.179.163/spins/lib/secure.wellsfargo.com/secure.wellsfargo.com/index.htm?signonlob=cons,15,0,0,1,0,0,0,0,13,0,2,0,0,0,0,4,0,0,206,23,0.0534,0.0,0,0,0,0,0,1,0,0,11,1,1,2,phishing
691,http://superuser.com/questions/909281/what-is-a-mouse-only-way-to-minimize-all-the-windows-except-the-active-one,1,14,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,112,13,0.05357,0.0,1188,1,0,0,0,1,0,0,3,1,1,0,legitimate
692,https://privatbank.ua/ua/business/universalnyje-reshenija/kruglosutochnoe-obslugivanie/gtm.start,2,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,96,13,0.0,0.0,1606,1,0,1,7109,1,0,0,5,0,1,0,legitimate
693,http://olx.ro/i2/anunturi-agricole/animale-domestice-pasari/capre/anunturi-agricole/animale-domestice-pasari/capre,1,6,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,114,6,0.00877,0.0,2335,1,0,0,0,1,0,0,7,1,1,0,legitimate
694,http://habbopromomoedas.blogspot.com/,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,37,29,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1,0,phishing
695,http://akhbarelyom.com/news/newdetails/411434/1/%D8%B4%D8%B1%D9%8A%D9%81-%D8%B3%D8%A7%D9%85%D9%8A-40.html,2,2,0,0,0,0,0,16,7,0,1,0,0,0,0,1,0,0,105,15,0.25714,0.0,1015,1,0,0,7271,1,0,0,5,1,1,0,legitimate
696,http://www.jinxiuyuanlin.com/js/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,6,1,0,2,1,0,0,6,9,0,2,0,1,0,0,1,1,0,127,21,0.06299,0.0,0,1,0,0,0,1,0,1,1,1,3,6,phishing
697,http://ivegotthesolution.com/wp-includes/pomo/default.php,2,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,57,21,0.0,0.0,0,1,0,0,2461,1,0,0,3,1,1,0,phishing
698,http://motthegioi.vn/cau-chuyen-khoa-hoc/dien-thoai-thong-minh-giup-cai-ruou-186486.html,2,10,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,88,13,0.06818,0.0,0,0,0,0,0,1,0,0,2,1,1,0,legitimate
699,http://www.postepay.it.online.bwujcr.danubelle.com/online,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,57,43,0.0,0.0,0,0,0,0,4589,1,0,0,1,1,1,0,phishing
700,https://instagram.com/oauth/authorize?client_id=d9494686198d4dfeb954979a3e270e5e&redirect_uri=http%3A%2F%2Ficonosquare.com%3FredAftLog%3Dhttp%253A%252F%252Ficonosquare.com%252Ftag%252F32&response_type=code&scope=likes+comments+relationships,3,0,0,1,3,0,3,10,4,0,1,0,0,0,0,3,0,0,240,13,0.18333,0.0,29,1,0,1,0,1,0,0,2,0,3,11,legitimate
701,http://pastehtml.com/view/bedeloxey.html,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,40,13,0.0,0.0,1585374,1,0,0,0,1,0,0,2,1,1,0,phishing
702,http://patch.com/massachusetts/foxborough/breaking-report-says-tom-brady-suspended-4-games-0,1,8,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,92,9,0.02174,0.0,381,1,0,0,0,1,0,0,3,1,1,0,legitimate
703,http://tobogo.net/cdsb/board.php?board=love&bm=view&no=69&category=&auth=&page=1&search=&keyword=&recom=,2,0,0,1,8,0,0,0,4,0,1,0,0,0,0,0,0,0,104,10,0.02885,0.0,0,1,0,0,1574,1,0,0,2,1,1,18,legitimate
704,http://themeforest.net/item/andy-parker-creative-photography-portfolio-wordpress-theme/full_screen_preview/9584600,1,6,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,114,15,0.0614,0.0,374,1,0,0,0,1,0,0,4,1,1,2,legitimate
705,http://www.easyquranpk.org/confirm.your.account.info5DZ8D98T8Q24X06F999FF/Account/update/,5,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,89,19,0.13483,0.0,0,0,0,0,0,1,0,0,3,1,1,0,phishing
706,http://torcache.net/torrent/7FF880094299CCB00007965801F786D529F7A349.torrent?title=[kickass.to]ex.machina.2015.dvdrip.xvid.mp3.rarbg,9,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,132,12,0.27273,0.0,1029264,1,0,0,3865,1,0,0,2,1,1,4,legitimate
707,http://web.qwc.mx/wp-content/languages/login_26.html,3,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,52,10,0.03846,0.0,0,0,0,0,0,1,0,0,3,1,1,1,phishing
708,http://oksdok.ns11-wistee.fr/upd4te/web-index.php,3,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,49,21,0.06122,0.09524,0,0,1,0,0,1,0,0,2,1,1,0,phishing
709,https://chaturbate.com/tipping/spy_on_private_show_tokens_per_minute/crazysexycuple/,1,0,0,0,0,0,6,0,6,0,1,0,0,0,0,1,0,0,84,14,0.0,0.0,49,1,0,1,0,1,0,0,3,0,1,6,legitimate
710,http://smallseotools.com/blog/the-difference-between-front-end-and-back-end-web-development/,1,9,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,92,17,0.0,0.0,780,1,0,0,4100,1,0,0,2,1,1,0,legitimate
711,http://torcache.net/torrent/36CF233C3A325BA861C8F7F6BB9A2E6F4DB3AD3D.torrent?title=[kickass.to]the.blacklist.s02e16.web.dlmux.h264.ita.aac.blackbit.mutu.1980.mp4,14,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,161,12,0.20497,0.0,1029264,1,0,0,3865,1,0,0,2,1,1,4,legitimate
712,http://www.id8-eu.co.uk/identify-customer=Q2EbzpWzD7U0ncKx6B3Vx4mWDwZ8oVGg4nABtLVc6ZixMgfmacLRWZ3Rr9TfcAvhLYqJmm3u1V6OtPVDE90zuixWEJGbPgUNmxUX/,3,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,143,16,0.11888,0.0625,0,0,1,0,0,0,0,0,1,1,1,1,phishing
713,http://depositphotos.com/search.html?st=0&image=1&vector=0&video=0&sorting=best_match&editorial_only=1&editorial_exclude=0&orientation=all&search_size=all&limit=60&nudity=0&query=young,2,0,0,1,11,0,4,0,3,0,1,0,0,0,0,1,0,0,184,17,0.04891,0.0,753,1,0,0,0,1,0,0,1,1,1,28,legitimate
714,http://extratorrent.cc/torrent/4189469/Zedd+-+True+Colors+%7BAlbum+-+320KBPS+-+2015%7D+-+%5BMAHIY%5D.html,2,4,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,105,15,0.17143,0.0,288736,1,0,0,0,1,0,0,3,1,1,0,legitimate
715,http://qz.com/378186/the-us-just-overtook-china-as-the-worlds-best-place-for-e-commerce/,1,12,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,88,6,0.06818,0.0,3409,1,0,0,0,1,0,0,2,1,1,0,legitimate
716,http://mirtesen.ru/composition/20007126011?utm_campaign=composition&utm_source=mirtesen&utm_medium=page_1,1,0,0,1,2,0,4,0,4,0,1,0,0,0,0,0,0,0,105,11,0.11429,0.0,7072,1,0,0,0,1,0,0,2,1,1,10,legitimate
717,http://comicbook.com/2015/04/27/first-official-x-men-apocalypse-set-photo-references-star-wars/,1,9,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,95,13,0.08421,0.0,4210,1,0,0,0,1,0,0,4,1,1,0,legitimate
718,http://torrentdn.com/bbs/s.php?bo_table=torrent_ani&wr_id=41707&k=%EB%82%98%EB%A3%A8%ED%86%A0&page=1,2,0,0,1,3,0,3,9,4,0,1,0,0,0,0,1,0,0,100,13,0.15,0.0,0,1,0,0,2440,1,0,0,2,1,1,11,legitimate
719,http://paypal.com.d6saf46da5s4f.hg6df514g65df4h53dfh.fd1h6thd5341g6wre1g23sdg.h16h3sd1gf6we54gh65s1dfgh6rehg1sdfh16rh13fs1dh65.1h6e1rhgsd54f651gh6we5f1eswd6g553sg.h16wesr1dg3s1d6g5ew1g.sh1we61hg3sd54f6we15g65s1dg.weq6g6sd5g41s.tecsystem.com.mx/,12,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,244,236,0.34016,0.35169,0,0,0,0,0,1,0,0,0,1,1,0,phishing
720,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.eu-id3.net/identify-customer=C6CsUN8u5ANtjPQSD4WuNjaDXUwPHqhw7aUqAV5pwOBPuJtxHklmtBTDp42gMYiDwQHMGLEAwDzRwFKE0hBGPR2EhHObtDuoKR1o/,10,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,198,71,0.06566,0.02817,0,0,1,0,0,0,0,0,1,1,1,1,phishing
721,http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/ceafadb964a5314caec00fb8429efa6c/,3,5,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,109,57,0.13761,0.01754,0,0,1,0,0,0,0,0,3,1,1,0,phishing
722,http://activetalk.it/_private/paypalaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/paypalaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,234,13,0.2906,0.0,0,0,0,0,0,1,0,0,3,1,1,1,phishing
723,http://motthegioi.vn/kieu-bao/new-york-times-canh-bao-co-do-hue-dang-o-tinh-trang-nguy-hiem-185018.html,2,15,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,103,13,0.05825,0.0,0,0,0,0,0,1,0,0,2,1,1,0,legitimate
724,http://fb.com.accounts.login.userid.252443.fb12m.com/wed15/fbn/,7,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,63,45,0.15873,0.17778,0,0,0,0,0,0,0,0,2,1,1,0,phishing
725,http://motthegioi.vn/thoi-su/toan-canh-le-duyet-binh-quy-mo-nhat-lich-su-nga-186708.html,2,12,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,88,13,0.06818,0.0,0,0,0,0,0,1,0,0,2,1,1,0,legitimate
726,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7.id-app7.net/identify-customer=BGflCuxHa6LxlMvVVZxtkg9ANaYm19kRI5fjEPKx0bI9Ga0SBBcKGNYXk7Co5cfZK4gtjEj6zrWyecrv4wMa7ocVwZRmwkBfjSLF/,10,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,199,72,0.0804,0.02778,0,0,1,0,0,0,0,0,1,1,1,1,phishing
727,http://tobogo.net/cdsb/board.php?board=storyani&bm=view&no=79&category=&auth=&page=1&search=&keyword=&recom=,2,0,0,1,8,0,0,0,4,0,1,0,0,0,0,0,0,0,108,10,0.02778,0.0,0,1,0,0,1574,1,0,0,2,1,1,18,legitimate
728,http://udn.com/news/story/6816/873556-%E5%AE%89%E5%80%8D%E8%A8%AA%E7%BE%8E%E8%A6%8B%E6%AD%90%E5%B7%B4%E9%A6%AC-%E8%98%87%E7%9B%88%E8%B2%B4%E7%9A%84%E8%A7%80%E5%AF%9F,1,2,0,0,0,0,0,42,6,0,1,0,0,0,0,1,0,0,165,7,0.32727,0.0,483,1,0,0,0,1,0,0,4,1,1,0,legitimate
729,https://medium.com/bright/what-if-we-prescribed-video-games-and-not-ritalin-to-treat-adhd-88a55104ad26?source=top-stories,1,13,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,121,10,0.07438,0.0,97,1,0,1,0,1,0,0,2,0,1,2,legitimate
730,http://www.bursabulutreklam.com/wp-includes/WF/WellsFargo/verification.php,3,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,74,24,0.0,0.0,0,0,0,0,0,0,0,0,4,1,1,0,phishing
731,http://pastehtml.com/view/bd06h51ke.html,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,40,13,0.1,0.0,1585374,1,0,0,0,1,0,0,2,1,1,0,phishing
732,http://lmnade.simply-webspace.it/update/,2,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,40,25,0.0,0.0,0,1,1,0,0,1,0,0,1,1,1,0,phishing
